SO-0005568,450,900,INLOT-00073464
SO-0005568,500,500,INLOT-00073465
SO-0005568,199,796,INLOT-00073466
SO-0005568,9,36,INLOT-00073467
SO-0005568,150,150,INLOT-00073468
SO-0005568,12,12,INLOT-00073469
SO-0005568,45,45,INLOT-00073470
SO-0005568,95,95,INLOT-00073471
SO-0005568,900,900,INLOT-00073472
SO-0005568,600,600,INLOT-00073473
SO-0005568,2950,2950,INLOT-00073474
SO-0005568,200,200,INLOT-00073475
SO-0005568,4500,4500,INLOT-00073476
SO-0005568,900,900,INLOT-00073477
SO-0005568,50,50,INLOT-00073481
SO-0005568,290,290,INLOT-00107565
SO-0005568,5,20,INLOT-00073482
SO-0005568,20,40,INLOT-00073483
SO-0005568,20,40,INLOT-00073484
SO-0005568,500,500,INLOT-00073485
SO-0005568,300,300,INLOT-00073486
SO-0005568,50,150,INLOT-00169360
SO-0005568,180,180,INLOT-00169421
SO-0005569,9,18,INLOT-00073598
SO-0005569,250,250,INLOT-00073600
SO-0005569,150,150,INLOT-00073721
SO-0005569,250,250,INLOT-00073723
SO-0005569,175,175,INLOT-00073722
SO-0005569,40,40,INLOT-00073724
SO-0005569,150,150,INLOT-00073725
SO-0005569,45,0,INLOT-00073726
SO-0005569,900,900,INLOT-00073727
SO-0005570,9,9,INLOT-00073871
SO-0005570,12,12,INLOT-00073872
SO-0005570,35,35,INLOT-00073873
SO-0005570,35,70,INLOT-00073874
SO-0005570,5,20,INLOT-00073875
SO-0005570,20,40,INLOT-00073876
SO-0005570,2950,2950,INLOT-00073877
SO-0005570,1700,1700,INLOT-00073879
SO-0005570,180,180,INLOT-00073880
SO-0005570,500,500,INLOT-00073881
SO-0005570,199,796,INLOT-00073882
SO-0005570,100,100,INLOT-00073883
SO-0005570,125,250,INLOT-00073884
SO-0005570,250,250,INLOT-00073885
SO-0005570,40,80,INLOT-00073886
SO-0005570,70,140,INLOT-00073887
SO-0005570,150,150,INLOT-00073888
SO-0005570,20,40,INLOT-00073889
SO-0005570,200,800,INLOT-00073890
SO-0005570,250,250,INLOT-00073901
SO-0005570,175,175,INLOT-00073902
SO-0005570,1250,1250,INLOT-00073903
SO-0005570,45,45,INLOT-00073904
SO-0005570,900,900,INLOT-00073905
SO-0005570,20,40,INLOT-00073906
SO-0005572,17500,17500,INLOT-00073891
SO-0005572,1250,1250,INLOT-00073892
SO-0005572,900,1800,INLOT-00073893
SO-0005573,17500,17500,INLOT-00073911
SO-0005574,199,199,INLOT-00073921
SO-0005574,125,250,INLOT-00073922
SO-0005574,70,140,INLOT-00073923
SO-0005575,20,80,INLOT-00073931
SO-0005576,20,240,INLOT-00073941
SO-0005576,17500,17500,INLOT-00073942
SO-0005576,17500,17500,INLOT-00073943
SO-0005576,17500,17500,INLOT-00073944
SO-0005576,17500,17500,INLOT-00073945
SO-0005576,17500,17500,INLOT-00073946
SO-0005576,17500,17500,INLOT-00073947
SO-0005576,17500,17500,INLOT-00073948
SO-0005576,17500,17500,INLOT-00073949
SO-0005576,17500,17500,INLOT-00073950
SO-0005576,17500,17500,INLOT-00073951
SO-0005576,17500,17500,INLOT-00073952
SO-0005576,17500,17500,INLOT-00073953
SO-0005576,17500,17500,INLOT-00073954
SO-0005576,17500,17500,INLOT-00073955
SO-0005576,17500,17500,INLOT-00073956
SO-0005576,17500,17500,INLOT-00073957
SO-0005576,17500,17500,INLOT-00073958
SO-0005576,17500,17500,INLOT-00073959
SO-0005576,17500,17500,INLOT-00073960
SO-0005576,17500,17500,INLOT-00073961
SO-0005576,1250,25000,INLOT-00073962
SO-0005576,8500,170000,INLOT-00073963
SO-0005576,6500,130000,INLOT-00073964
SO-0005576,4950,99000,INLOT-00073965
SO-0005576,2950,59000,INLOT-00073966
SO-0005576,1700,15300,INLOT-00073967
SO-0005576,180,1620,INLOT-00073968
SO-0005576,180,1620,INLOT-00073969
SO-0005576,1450,13050,INLOT-00073970
SO-0005576,450,4050,INLOT-00073971
SO-0005576,550,4950,INLOT-00073972
SO-0005576,900,8100,INLOT-00073973
SO-0005576,4500,40500,INLOT-00073974
SO-0005576,199,1791,INLOT-00073975
SO-0005576,500,4500,INLOT-00073976
SO-0005576,3500,31500,INLOT-00073977
SO-0005576,500,4500,INLOT-00073978
SO-0005576,175,1575,INLOT-00073979
SO-0005576,250,2250,INLOT-00073980
SO-0005576,150,1350,INLOT-00073981
SO-0005576,250,2250,INLOT-00073982
SO-0005576,150,1350,INLOT-00073983
SO-0005576,300,2700,INLOT-00073984
SO-0005576,550,4950,INLOT-00073985
SO-0005576,600,5400,INLOT-00073986
SO-0005576,500,4500,INLOT-00073987
SO-0005576,175,1575,INLOT-00073988
SO-0005576,200,1800,INLOT-00073989
SO-0005576,120,1080,INLOT-00073990
SO-0005576,150,1350,INLOT-00073991
SO-0005576,600,5400,INLOT-00073992
SO-0005576,900,8100,INLOT-00073993
SO-0005576,9,81,INLOT-00073994
SO-0005576,95,855,INLOT-00073995
SO-0005576,12,120,INLOT-00073996
SO-0005576,25,225,INLOT-00073997
SO-0005576,125,1125,INLOT-00073998
SO-0005576,45,405,INLOT-00073999
SO-0005576,50,450,INLOT-00074000
SO-0005576,70,630,INLOT-00074001
SO-0005576,55,495,INLOT-00074002
SO-0005576,40,360,INLOT-00074003
SO-0005576,20,180,INLOT-00074004
SO-0005576,40,360,INLOT-00074005
SO-0005576,55,495,INLOT-00074006
SO-0005576,70,630,INLOT-00074007
SO-0005577,17500,17500,INLOT-00074011
SO-0005577,17500,17500,INLOT-00074012
SO-0005577,17500,17500,INLOT-00074013
SO-0005578,175,175,INLOT-00074021
SO-0005578,150,150,INLOT-00074022
SO-0005578,150,150,INLOT-00074023
SO-0005578,250,250,INLOT-00074024
SO-0005578,20,40,INLOT-00075093
SO-0005578,40,80,INLOT-00075094
SO-0005578,70,140,INLOT-00075095
SO-0005578,200,800,INLOT-00075096
SO-0005578,250,250,INLOT-00075097
SO-0005578,9,9,INLOT-00075098
SO-0005578,45,45,INLOT-00075099
SO-0005579,50,100,INLOT-00074031
SO-0005579,50,50,INLOT-00074032
SO-0005579,10,10,INLOT-00074033
SO-0005579,450,900,INLOT-00074034
SO-0005580,1250,1250,INLOT-00074041
SO-0005580,900,900,INLOT-00074042
SO-0005580,20,20,INLOT-00074043
SO-0005580,20,20,INLOT-00074044
SO-0005580,50,50,INLOT-00074045
SO-0005580,500,500,INLOT-00078006
SO-0005581,199,398,INLOT-00074051
SO-0005581,500,500,INLOT-00074052
SO-0005581,5,10,INLOT-00074053
SO-0005581,12,12,INLOT-00074054
SO-0005582,900,900,INLOT-00074061
SO-0005583,17500,17500,INLOT-00074071
SO-0005584,1700,1700,INLOT-00074082
SO-0005584,199,199,INLOT-00074083
SO-0005584,500,500,INLOT-00167141
SO-0005584,1250,1250,INLOT-00167142
SO-0005584,135,135,INLOT-00074085
SO-0005584,900,900,INLOT-00102951
SO-0005584,200,200,INLOT-00102952
SO-0005584,500,500,INLOT-00102903
SO-0005584,450,450,INLOT-00167143
SO-0005585,1250,1250,INLOT-00103858
SO-0005585,6500,6500,INLOT-00093063
SO-0005585,2950,2950,INLOT-00074093
SO-0005585,1700,1700,INLOT-00074094
SO-0005585,1450,1450,INLOT-00074095
SO-0005585,199,796,INLOT-00074096
SO-0005585,500,500,INLOT-00074097
SO-0005585,900,900,INLOT-00074098
SO-0005586,17500,17500,INLOT-00074101
SO-0005588,17500,17500,INLOT-00074121
SO-0005588,2950,2950,INLOT-00074122
SO-0005588,1700,1700,INLOT-00074123
SO-0005588,180,180,INLOT-00074124
SO-0005588,1450,1450,INLOT-00074125
SO-0005588,4500,4500,INLOT-00074126
SO-0005588,500,500,INLOT-00074127
SO-0005588,199,1791,INLOT-00074128
SO-0005588,600,600,INLOT-00074129
SO-0005588,900,900,INLOT-00074130
SO-0005588,1250,1250,INLOT-00074131
SO-0005588,9,9,INLOT-00074132
SO-0005589,17500,17500,INLOT-00074141
SO-0005589,1700,1700,INLOT-00074142
SO-0005589,180,180,INLOT-00074143
SO-0005589,1450,1450,INLOT-00074144
SO-0005589,4500,4500,INLOT-00074145
SO-0005589,500,500,INLOT-00074146
SO-0005589,199,1791,INLOT-00074147
SO-0005589,600,600,INLOT-00074148
SO-0005589,900,900,INLOT-00074149
SO-0005589,1250,1250,INLOT-00074150
SO-0005589,9,9,INLOT-00074151
SO-0005589,2950,2950,INLOT-00074152
SO-0005590,450,1800,INLOT-00074181
SO-0005590,150,150,INLOT-00074182
SO-0005590,250,250,INLOT-00074183
SO-0005590,95,95,INLOT-00074184
SO-0005591,17500,17500,INLOT-00074191
SO-0005591,1250,1250,INLOT-00074192
SO-0005591,6500,6500,INLOT-00074193
SO-0005591,1450,1450,INLOT-00074194
SO-0005591,900,900,INLOT-00074195
SO-0005591,1700,1700,INLOT-00074196
SO-0005592,1250,1250,INLOT-00087901
SO-0005592,1700,1700,INLOT-00074213
SO-0005592,1450,1450,INLOT-00074214
SO-0005592,900,900,INLOT-00074215
SO-0005592,199,398,INLOT-00074216
SO-0005592,500,500,INLOT-00074217
SO-0005592,9,9,INLOT-00074219
SO-0005594,150,150,INLOT-00074189
SO-0005594,125,125,INLOT-00074190
SO-0005595,500,500,INLOT-00074220
SO-0005596,20,20,INLOT-00074434
SO-0005596,1250,2500,INLOT-00082492
SO-0005596,1450,2900,INLOT-00074277
SO-0005596,2950,2950,INLOT-00074278
SO-0005596,900,900,INLOT-00171551
SO-0005596,260,260,INLOT-00171554
SO-0005596,25,25,INLOT-00171553
SO-0005596,1700,1700,INLOT-00074279
SO-0005596,500,500,INLOT-00074280
SO-0005596,199,398,INLOT-00074421
SO-0005596,900,1800,INLOT-00074422
SO-0005596,150,150,INLOT-00074423
SO-0005596,250,250,INLOT-00074424
SO-0005596,12,12,INLOT-00074425
SO-0005596,9,18,INLOT-00074426
SO-0005596,100,100,INLOT-00074427
SO-0005596,45,45,INLOT-00074428
SO-0005596,250,250,INLOT-00074429
SO-0005596,175,175,INLOT-00074430
SO-0005596,125,250,INLOT-00074431
SO-0005596,70,140,INLOT-00074432
SO-0005596,40,80,INLOT-00074433
SO-0005596,250,250,INLOT-00105050
SO-0005596,1250,-1250,INLOT-00117823
SO-0005597,35,70,INLOT-00074341
SO-0005597,300,300,INLOT-00074342
SO-0005598,1250,1250,INLOT-00074351
SO-0005598,199,796,INLOT-00080473
SO-0005598,500,500,INLOT-00080474
SO-0005598,900,900,INLOT-00080475
SO-0005598,40,80,INLOT-00074352
SO-0005598,125,125,INLOT-00074353
SO-0005598,9,9,INLOT-00074354
SO-0005598,200,400,INLOT-00074355
SO-0005598,175,175,INLOT-00074356
SO-0005598,150,150,INLOT-00074357
SO-0005598,250,250,INLOT-00074358
SO-0005598,250,250,INLOT-00074359
SO-0005598,300,300,INLOT-00074360
SO-0005599,125,-125,INLOT-00074482
SO-0005600,1700,1700,INLOT-00074474
SO-0005601,1700,850,INLOT-00074180
SO-0005602,500,-500,INLOT-00074483
SO-0005603,199,597,INLOT-00074440
SO-0005603,900,900,INLOT-00074511
SO-0005605,1250,2500,INLOT-00084059
SO-0005605,2950,5900,INLOT-00074567
SO-0005605,1700,3400,INLOT-00074568
SO-0005605,180,180,INLOT-00074569
SO-0005605,180,180,INLOT-00074570
SO-0005605,1450,2900,INLOT-00074581
SO-0005605,450,1800,INLOT-00074582
SO-0005605,900,3600,INLOT-00074583
SO-0005605,199,1990,INLOT-00074584
SO-0005605,500,1000,INLOT-00074585
SO-0005605,500,1000,INLOT-00074586
SO-0005605,300,300,INLOT-00074587
SO-0005605,250,500,INLOT-00074588
SO-0005605,150,300,INLOT-00074589
SO-0005605,250,500,INLOT-00084060
SO-0005605,175,350,INLOT-00074591
SO-0005605,200,400,INLOT-00074592
SO-0005605,150,150,INLOT-00074593
SO-0005605,600,1200,INLOT-00074594
SO-0005605,900,900,INLOT-00074595
SO-0005605,9,27,INLOT-00074596
SO-0005605,95,190,INLOT-00074597
SO-0005605,125,500,INLOT-00074598
SO-0005605,45,90,INLOT-00074599
SO-0005605,50,50,INLOT-00075316
SO-0005605,20,20,INLOT-00074611
SO-0005605,20,80,INLOT-00074612
SO-0005605,20,80,INLOT-00074613
SO-0005605,20,40,INLOT-00074614
SO-0005605,3500,3500,INLOT-00076321
SO-0005606,6500,6500,INLOT-00074478
SO-0005606,1250,1250,INLOT-00128695
SO-0005606,1450,1450,INLOT-00074480
SO-0005606,1700,1700,INLOT-00074601
SO-0005606,900,1800,INLOT-00074602
SO-0005606,500,500,INLOT-00074604
SO-0005606,199,199,INLOT-00074605
SO-0005606,150,150,INLOT-00096495
SO-0005606,250,250,INLOT-00096496
SO-0005606,250,250,INLOT-00096497
SO-0005606,125,250,INLOT-00096498
SO-0005606,175,175,INLOT-00100286
SO-0005606,200,0,INLOT-00100427
SO-0005607,600,600,INLOT-00074515
SO-0005608,1700,1700,INLOT-00074662
SO-0005608,1250,1250,INLOT-00081902
SO-0005608,1450,1450,INLOT-00074663
SO-0005608,900,900,INLOT-00074664
SO-0005608,199,199,INLOT-00074665
SO-0005608,500,500,INLOT-00074666
SO-0005608,9,9,INLOT-00074669
SO-0005608,290,290,INLOT-00074673
SO-0005608,95,95,INLOT-00080017
SO-0005608,250,250,INLOT-00080018
SO-0005608,125,125,INLOT-00080041
SO-0005609,1450,1450,INLOT-00074681
SO-0005610,17500,17500,INLOT-00074691
SO-0005610,1250,1250,INLOT-00074692
SO-0005610,4950,4950,INLOT-00074693
SO-0005610,6500,6500,INLOT-00074694
SO-0005610,1700,1700,INLOT-00074695
SO-0005610,180,180,INLOT-00074696
SO-0005610,1450,1450,INLOT-00074697
SO-0005610,450,450,INLOT-00074698
SO-0005610,4500,4500,INLOT-00074699
SO-0005611,900,900,INLOT-00074701
SO-0005611,450,450,INLOT-00074702
SO-0005611,135,135,INLOT-00074704
SO-0005612,1250,1250,INLOT-00074712
SO-0005612,1700,1700,INLOT-00074713
SO-0005612,180,180,INLOT-00074714
SO-0005612,250,250,INLOT-00081868
SO-0005612,40,80,INLOT-00081869
SO-0005612,200,400,INLOT-00081870
SO-0005612,1450,1450,INLOT-00074715
SO-0005612,900,900,INLOT-00074716
SO-0005612,199,398,INLOT-00074717
SO-0005612,2950,2950,INLOT-00074718
SO-0005612,180,180,INLOT-00074719
SO-0005612,500,500,INLOT-00077961
SO-0005612,8500,8500,INLOT-00077962
SO-0005613,20,20,INLOT-00074721
SO-0005613,50,50,INLOT-00074722
SO-0005613,20,20,INLOT-00074723
SO-0005614,900,900,INLOT-00074731
SO-0005614,250,250,INLOT-00135361
SO-0005614,100,300,INLOT-00074733
SO-0005614,9,9,INLOT-00074734
SO-0005614,250,250,INLOT-00107788
SO-0005614,150,150,INLOT-00138137
SO-0005615,20,20,INLOT-00074741
SO-0005616,1250,1250,INLOT-00110120
SO-0005616,1700,1700,INLOT-00074753
SO-0005616,1450,1450,INLOT-00074755
SO-0005616,900,900,INLOT-00074756
SO-0005616,200,200,INLOT-00094762
SO-0005616,500,500,INLOT-00074757
SO-0005616,199,597,INLOT-00094211
SO-0005616,125,125,INLOT-00094212
SO-0005616,9,9,INLOT-00074759
SO-0005616,45,45,INLOT-00074761
SO-0005616,135,135,INLOT-00094213
SO-0005616,50,50,INLOT-00101501
SO-0005616,95,95,INLOT-00103574
SO-0005616,550,0,INLOT-00114049
SO-0005616,600,0,INLOT-00114050
SO-0005617,17500,17500,INLOT-00074771
SO-0005617,1250,1250,INLOT-00074772
SO-0005617,2950,2950,INLOT-00074773
SO-0005617,1700,1700,INLOT-00074774
SO-0005617,180,180,INLOT-00074775
SO-0005617,180,180,INLOT-00074776
SO-0005617,1450,1450,INLOT-00074777
SO-0005617,450,1350,INLOT-00074778
SO-0005617,550,550,INLOT-00074779
SO-0005617,199,1592,INLOT-00074780
SO-0005617,500,500,INLOT-00074781
SO-0005617,750,750,INLOT-00074782
SO-0005617,175,175,INLOT-00074783
SO-0005617,550,550,INLOT-00074784
SO-0005617,600,600,INLOT-00074785
SO-0005617,500,500,INLOT-00074786
SO-0005617,250,250,INLOT-00074787
SO-0005617,150,150,INLOT-00074788
SO-0005617,250,250,INLOT-00074789
SO-0005617,150,150,INLOT-00074790
SO-0005617,150,150,INLOT-00074791
SO-0005617,120,120,INLOT-00074792
SO-0005617,200,200,INLOT-00074793
SO-0005617,175,175,INLOT-00074794
SO-0005617,900,900,INLOT-00074795
SO-0005617,600,600,INLOT-00074796
SO-0005617,9,9,INLOT-00074797
SO-0005617,95,95,INLOT-00074798
SO-0005617,12,12,INLOT-00074799
SO-0005617,125,125,INLOT-00074800
SO-0005617,45,45,INLOT-00074801
SO-0005617,20,40,INLOT-00074802
SO-0005617,40,80,INLOT-00074803
SO-0005617,55,110,INLOT-00074804
SO-0005617,70,140,INLOT-00074805
SO-0005617,6500,6500,INLOT-00074806
SO-0005617,4500,4500,INLOT-00074807
SO-0005617,900,2700,INLOT-00074808
SO-0005618,250,250,INLOT-00074811
SO-0005618,2950,2950,INLOT-00074812
SO-0005618,199,199,INLOT-00074813
SO-0005618,900,900,INLOT-00082423
SO-0005620,1250,1250,INLOT-00085444
SO-0005620,6500,6500,INLOT-00074852
SO-0005620,2950,2950,INLOT-00074853
SO-0005620,1700,1700,INLOT-00074854
SO-0005620,1450,1450,INLOT-00074855
SO-0005620,900,900,INLOT-00074856
SO-0005620,500,500,INLOT-00074857
SO-0005620,750,750,INLOT-00074858
SO-0005620,450,450,INLOT-00074859
SO-0005620,500,500,INLOT-00074860
SO-0005620,175,175,INLOT-00074861
SO-0005620,125,125,INLOT-00074862
SO-0005620,9,9,INLOT-00074863
SO-0005620,20,20,INLOT-00074864
SO-0005621,20,20,INLOT-00074871
SO-0005621,5,20,INLOT-00074872
SO-0005621,10,20,INLOT-00074873
SO-0005622,20,20,INLOT-00074881
SO-0005622,20,20,INLOT-00074882
SO-0005624,17500,17500,INLOT-00074921
SO-0005624,1250,1250,INLOT-00082650
SO-0005624,8500,8500,INLOT-00074923
SO-0005624,2950,2950,INLOT-00074924
SO-0005624,1700,1700,INLOT-00074925
SO-0005624,1450,1450,INLOT-00074926
SO-0005624,450,450,INLOT-00074927
SO-0005624,900,1800,INLOT-00074928
SO-0005624,500,500,INLOT-00074929
SO-0005624,250,250,INLOT-00074930
SO-0005624,175,175,INLOT-00074931
SO-0005624,600,600,INLOT-00074932
SO-0005624,125,125,INLOT-00074933
SO-0005624,50,100,INLOT-00074934
SO-0005624,5,20,INLOT-00074935
SO-0005624,20,80,INLOT-00074936
SO-0005624,199,398,INLOT-00074937
SO-0005624,20,40,INLOT-00166731
SO-0005625,1250,1250,INLOT-00099771
SO-0005625,2950,2950,INLOT-00074942
SO-0005625,50,150,INLOT-00172347
SO-0005625,35,70,INLOT-00172348
SO-0005625,1700,1700,INLOT-00074943
SO-0005625,1450,1450,INLOT-00074944
SO-0005625,450,900,INLOT-00074945
SO-0005625,900,900,INLOT-00074946
SO-0005625,199,796,INLOT-00074947
SO-0005625,500,500,INLOT-00074948
SO-0005625,250,250,INLOT-00074949
SO-0005625,12,12,INLOT-00074950
SO-0005625,125,125,INLOT-00074951
SO-0005625,95,95,INLOT-00074952
SO-0005625,40,80,INLOT-00074953
SO-0005625,20,20,INLOT-00074954
SO-0005625,20,20,INLOT-00074955
SO-0005625,150,150,INLOT-00074956
SO-0005625,175,175,INLOT-00074957
SO-0005625,250,250,INLOT-00074958
SO-0005625,9,9,INLOT-00074959
SO-0005625,500,500,INLOT-00074960
SO-0005625,1250,1250,INLOT-00074961
SO-0005625,1290,1290,INLOT-00078091
SO-0005625,200,0,INLOT-00091154
SO-0005625,600,0,INLOT-00145211
SO-0005625,550,0,INLOT-00145212
SO-0005626,40,80,INLOT-00074971
SO-0005626,900,900,INLOT-00074972
SO-0005626,125,125,INLOT-00074973
SO-0005626,150,150,INLOT-00074974
SO-0005626,250,250,INLOT-00074975
SO-0005626,175,175,INLOT-00074976
SO-0005626,199,398,INLOT-00074977
SO-0005626,70,140,INLOT-00074978
SO-0005627,290,290,INLOT-00074981
SO-0005627,20,20,INLOT-00074982
SO-0005627,20,20,INLOT-00074983
SO-0005628,500,500,INLOT-00074991
SO-0005629,20,40,INLOT-00075001
SO-0005629,2950,2950,INLOT-00077121
SO-0005629,1700,1700,INLOT-00075002
SO-0005629,1450,1450,INLOT-00075003
SO-0005629,450,450,INLOT-00075004
SO-0005629,250,250,INLOT-00075005
SO-0005629,175,175,INLOT-00075006
SO-0005629,300,300,INLOT-00075007
SO-0005629,150,150,INLOT-00075008
SO-0005629,200,800,INLOT-00075009
SO-0005629,500,500,INLOT-00075011
SO-0005629,900,900,INLOT-00076563
SO-0005629,1250,1250,INLOT-00076320
SO-0005629,250,250,INLOT-00076561
SO-0005629,40,80,INLOT-00076562
SO-0005630,17500,17500,INLOT-00075021
SO-0005630,1250,1250,INLOT-00075022
SO-0005630,2950,2950,INLOT-00075023
SO-0005630,1700,1700,INLOT-00075024
SO-0005630,180,360,INLOT-00075025
SO-0005630,180,180,INLOT-00075026
SO-0005630,1450,1450,INLOT-00075027
SO-0005630,500,500,INLOT-00075028
SO-0005631,1700,1700,INLOT-00075033
SO-0005631,1450,1450,INLOT-00075034
SO-0005631,900,900,INLOT-00075035
SO-0005631,199,398,INLOT-00075036
SO-0005631,135,135,INLOT-00085039
SO-0005631,500,500,INLOT-00075037
SO-0005631,9,9,INLOT-00075041
SO-0005631,12,12,INLOT-00075043
SO-0005631,45,45,INLOT-00075044
SO-0005631,175,175,INLOT-00076454
SO-0005631,600,600,INLOT-00080660
SO-0005631,150,150,INLOT-00082580
SO-0005631,175,175,INLOT-00082601
SO-0005631,95,95,INLOT-00080725
SO-0005631,125,250,INLOT-00080726
SO-0005632,25,25,INLOT-00075051
SO-0005633,200,0,INLOT-00075101
SO-0005634,900,900,INLOT-00075121
SO-0005634,199,199,INLOT-00075122
SO-0005634,250,250,INLOT-00075123
SO-0005634,125,125,INLOT-00075124
SO-0005634,600,600,INLOT-00075126
SO-0005634,175,175,INLOT-00075130
SO-0005634,45,45,INLOT-00075131
SO-0005634,95,95,INLOT-00075127
SO-0005634,40,80,INLOT-00075128
SO-0005634,9,18,INLOT-00075129
SO-0005635,1450,2900,INLOT-00075282
SO-0005635,199,1990,INLOT-00075283
SO-0005635,500,1500,INLOT-00075284
SO-0005635,9,81,INLOT-00075285
SO-0005635,45,180,INLOT-00075286
SO-0005635,40,80,INLOT-00075287
SO-0005635,125,625,INLOT-00075288
SO-0005635,250,1000,INLOT-00075289
SO-0005635,500,500,INLOT-00075291
SO-0005635,1250,2500,INLOT-00151754
SO-0005635,200,1600,INLOT-00075292
SO-0005635,250,250,INLOT-00075293
SO-0005635,175,350,INLOT-00075294
SO-0005635,150,300,INLOT-00075295
SO-0005635,300,300,INLOT-00075296
SO-0005635,150,300,INLOT-00075297
SO-0005635,100,400,INLOT-00075298
SO-0005635,1450,2900,INLOT-00152716
SO-0005635,550,0,INLOT-00159273
SO-0005635,600,0,INLOT-00159274
SO-0005635,1700,1700,INLOT-00165245
SO-0005635,450,0,INLOT-00165246
SO-0005636,450,900,INLOT-00075103
SO-0005636,135,135,INLOT-00075104
SO-0005637,17500,17500,INLOT-00075381
SO-0005637,17500,17500,INLOT-00075382
SO-0005637,9,36,INLOT-00143834
SO-0005637,12,24,INLOT-00143835
SO-0005637,35,105,INLOT-00143836
SO-0005637,50,100,INLOT-00143837
SO-0005637,2950,2950,INLOT-00143838
SO-0005637,1700,1700,INLOT-00143839
SO-0005637,180,180,INLOT-00143840
SO-0005637,300,300,INLOT-00143981
SO-0005637,135,135,INLOT-00143982
SO-0005637,1450,2900,INLOT-00143983
SO-0005637,150,300,INLOT-00143984
SO-0005637,900,1800,INLOT-00143985
SO-0005637,500,1000,INLOT-00143986
SO-0005637,199,597,INLOT-00143987
SO-0005637,200,400,INLOT-00143988
SO-0005637,100,200,INLOT-00143989
SO-0005637,40,80,INLOT-00143990
SO-0005637,200,800,INLOT-00143991
SO-0005637,175,175,INLOT-00143992
SO-0005637,100,200,INLOT-00143993
SO-0005637,1250,1250,INLOT-00143994
SO-0005637,120,120,INLOT-00143995
SO-0005637,250,500,INLOT-00144001
SO-0005637,125,250,INLOT-00144002
SO-0005637,150,300,INLOT-00143996
SO-0005637,45,45,INLOT-00143997
SO-0005637,900,900,INLOT-00143998
SO-0005637,900,900,INLOT-00143999
SO-0005637,500,500,INLOT-00144000
SO-0005638,9,9,INLOT-00075441
SO-0005638,6500,6500,INLOT-00076397
SO-0005638,1450,1450,INLOT-00075442
SO-0005638,1250,1250,INLOT-00146143
SO-0005638,135,135,INLOT-00075444
SO-0005638,500,500,INLOT-00075445
SO-0005638,900,900,INLOT-00075446
SO-0005638,2950,2950,INLOT-00075447
SO-0005638,1700,1700,INLOT-00075448
SO-0005638,550,0,INLOT-00159482
SO-0005638,600,0,INLOT-00159483
SO-0005639,900,3600,INLOT-00075456
SO-0005639,500,2000,INLOT-00076264
SO-0005639,199,796,INLOT-00076265
SO-0005640,17500,17500,INLOT-00075461
SO-0005641,1.43,4290,INLOT-00075471
SO-0005641,1.43,3575,INLOT-00075472
SO-0005641,1.43,3575,INLOT-00075473
SO-0005642,1.5,1800,INLOT-00075474
SO-0005642,1.5,1500,INLOT-00075475
SO-0005642,1.5,1500,INLOT-00075476
SO-0005642,0.5,400,INLOT-00075477
SO-0005642,16.58,26528,INLOT-00075478
SO-0005642,16.58,9948,INLOT-00075479
SO-0005642,16.58,16580,INLOT-00165352
SO-0005642,13.14,13140,INLOT-00075483
SO-0005642,13.14,19710,INLOT-00075484
SO-0005643,230,230,INLOT-00075314
SO-0005643,195,195,INLOT-00075315
SO-0005643,500,500,INLOT-00136645
SO-0005644,2.7,1620,INLOT-00075482
SO-0005645,199,-3980,INLOT-00075491
SO-0005647,35,35,INLOT-00075508
SO-0005648,17500,17500,INLOT-00075551
SO-0005649,1250,1250,INLOT-00100734
SO-0005649,2950,2950,INLOT-00075592
SO-0005649,50,50,INLOT-00134590
SO-0005649,1700,1700,INLOT-00075593
SO-0005649,180,180,INLOT-00075594
SO-0005649,1450,2900,INLOT-00075596
SO-0005649,450,900,INLOT-00075597
SO-0005649,900,2700,INLOT-00075598
SO-0005649,199,995,INLOT-00075599
SO-0005649,500,500,INLOT-00075600
SO-0005649,500,500,INLOT-00075601
SO-0005649,300,300,INLOT-00075602
SO-0005649,150,150,INLOT-00075603
SO-0005649,250,250,INLOT-00075604
SO-0005649,175,175,INLOT-00075605
SO-0005649,600,600,INLOT-00075606
SO-0005649,900,900,INLOT-00075607
SO-0005649,9,90,INLOT-00075608
SO-0005649,95,95,INLOT-00075609
SO-0005649,12,36,INLOT-00075610
SO-0005649,25,100,INLOT-00075611
SO-0005649,225,225,INLOT-00134586
SO-0005649,200,800,INLOT-00134587
SO-0005649,250,250,INLOT-00134588
SO-0005649,125,375,INLOT-00075612
SO-0005649,45,90,INLOT-00075613
SO-0005649,20,40,INLOT-00075614
SO-0005649,40,80,INLOT-00075615
SO-0005649,70,140,INLOT-00075616
SO-0005649,20,40,INLOT-00075617
SO-0005649,40,80,INLOT-00075618
SO-0005649,55,110,INLOT-00075619
SO-0005649,70,140,INLOT-00075620
SO-0005649,20,40,INLOT-00075621
SO-0005649,20,40,INLOT-00075622
SO-0005649,20,40,INLOT-00075623
SO-0005649,20,40,INLOT-00075624
SO-0005649,195,195,INLOT-00075625
SO-0005649,35,210,INLOT-00075626
SO-0005649,150,150,INLOT-00075627
SO-0005649,100,100,INLOT-00075628
SO-0005649,195,195,INLOT-00075629
SO-0005649,150,150,INLOT-00075632
SO-0005649,120,120,INLOT-00075633
SO-0005649,500,500,INLOT-00075635
SO-0005649,230,230,INLOT-00075636
SO-0005649,6500,6500,INLOT-00076834
